Responsible_actor;SUMleges;Case ID;label;Aanleg (Uitvoeren werk of werkzaamheid);Bouw;Brandveilig gebruik (melding);Brandveilig gebruik (vergunning);Gebiedsbescherming;Handelen in strijd met regels RO;Inrit/Uitweg;Kap;Milieu (melding);Milieu (neutraal wijziging);Milieu (omgevingsvergunning beperkte milieutoets);Milieu (vergunning);Monument;Reclame;Sloop;Activity;monitoringResource;question;org:resource;time:timestamp;timesincemidnight;month;weekday;hour;timesincelastevent;timesincecasestart;event_nr;open_cases
560458;192.75195;3874234;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;01_HOOFD_490_2;560458;EMPTY;560458;2011-05-02 10:24:15;624;5;0;10;0.016666666666666666;61164.25;38;84
560458;192.75195;3874234;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;01_HOOFD_510_1;560458;EMPTY;560458;2011-05-02 10:24:21;624;5;0;10;0.1;61164.35;39;84
560458;192.75195;3874234;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;01_HOOFD_520;560458;EMPTY;560458;2011-05-02 10:24:25;624;5;0;10;0.06666666666666667;61164.416666666664;40;84
560458;147.4407;3874548;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_015;560458;EMPTY;560458;2011-05-02 10:31:39;631;5;0;10;6511.65;61171.65;7;84
560458;147.4407;3874548;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_020;560458;True;560458;2011-05-02 10:31:40;631;5;0;10;0.016666666666666666;61171.666666666664;8;84
560458;147.4407;3874548;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_1;560458;EMPTY;560458;2011-05-02 10:31:41;631;5;0;10;0.016666666666666666;61171.683333333334;9;84
560458;147.4407;3874548;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_040;560458;False;560458;2011-05-02 10:31:45;631;5;0;10;0.06666666666666667;61171.75;10;84
560458;147.4407;3874548;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_060;560458;True;560458;2011-05-02 10:31:48;631;5;0;10;0.05;61171.8;11;84
560458;147.4407;3874548;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_1;560458;EMPTY;560458;2011-05-02 10:31:49;631;5;0;10;0.016666666666666666;61171.816666666666;12;84
560458;147.4407;3874548;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_540;560458;False;560458;2011-05-02 10:31:53;631;5;0;10;0.06666666666666667;61171.88333333333;13;84
560458;147.4407;3874548;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;05_EIND_010;560458;False;560458;2011-05-02 10:31:56;631;5;0;10;0.05;61171.933333333334;14;84
560458;147.4407;3874548;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_050;560458;True;560458;2011-05-02 10:31:58;631;5;0;10;0.03333333333333333;61171.96666666667;15;84
560458;147.4407;3874548;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_130;560458;False;560458;2011-05-02 10:31:59;631;5;0;10;0.016666666666666666;61171.98333333333;16;84
560458;147.4407;3874548;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_110;560458;EMPTY;560458;2011-05-02 10:32:01;632;5;0;10;0.0;61172.01666666667;17;84
560458;147.4407;3874548;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_120;560458;EMPTY;560458;2011-05-02 10:32:01;632;5;0;10;0.03333333333333333;61172.01666666667;18;84
560458;147.4407;3874548;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_180;560458;False;560458;2011-05-02 10:32:05;632;5;0;10;0.06666666666666667;61172.083333333336;19;84
560458;147.4407;3874548;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_200;560458;False;560458;2011-05-02 10:32:10;632;5;0;10;0.08333333333333333;61172.166666666664;20;84
560458;147.4407;3874548;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_010;560458;28;560458;2011-05-02 10:32:24;632;5;0;10;0.23333333333333334;61172.4;21;84
560458;147.4407;3874548;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_020_1;560458;EMPTY;560458;2011-05-02 10:32:25;632;5;0;10;0.016666666666666666;61172.416666666664;22;84
560458;147.4407;3874548;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_030;560458;True;560458;2011-05-02 10:32:34;632;5;0;10;0.15;61172.566666666666;23;84
560458;147.4407;3874548;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_170;560458;False;560458;2011-05-02 10:32:49;632;5;0;10;0.25;61172.816666666666;24;84
560458;147.4407;3874548;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_130;560458;False;560458;2011-05-02 10:32:51;632;5;0;10;0.03333333333333333;61172.85;25;84
560458;147.4407;3874548;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_110;560458;EMPTY;560458;2011-05-02 10:32:53;632;5;0;10;0.03333333333333333;61172.88333333333;26;84
560458;147.4407;3874548;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_120;560458;EMPTY;560458;2011-05-02 10:32:54;632;5;0;10;0.016666666666666666;61172.9;27;84
560458;147.4407;3874548;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_180;560458;False;560458;2011-05-02 10:32:55;632;5;0;10;0.016666666666666666;61172.916666666664;28;84
560458;2519.137;3869004;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;01_HOOFD_015;560458;EMPTY;560458;2011-05-02 10:44:48;644;5;0;10;28124.8;69824.8;7;84
560458;2519.137;3869004;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;01_HOOFD_020;560458;True;560458;2011-05-02 10:44:50;644;5;0;10;0.03333333333333333;69824.83333333333;8;84
560458;2519.137;3869004;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;01_HOOFD_030_1;560458;EMPTY;560458;2011-05-02 10:44:59;644;5;0;10;0.15;69824.98333333334;9;84
560458;2519.137;3869004;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;01_HOOFD_040;560458;False;560458;2011-05-02 10:45:03;645;5;0;10;0.06666666666666667;69825.05;10;84
560458;2519.137;3869004;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;01_HOOFD_060;560458;True;560458;2011-05-02 10:45:04;645;5;0;10;0.016666666666666666;69825.06666666667;11;84
560458;2519.137;3869004;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;01_HOOFD_065_1;560458;EMPTY;560458;2011-05-02 10:45:05;645;5;0;10;0.016666666666666666;69825.08333333333;12;84
560458;2519.137;3869004;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;01_HOOFD_540;560458;False;560458;2011-05-02 10:45:15;645;5;0;10;0.16666666666666666;69825.25;13;84
560458;2519.137;3869004;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;01_HOOFD_050;560458;True;560458;2011-05-02 10:45:17;645;5;0;10;0.03333333333333333;69825.28333333334;14;84
560458;2519.137;3869004;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;01_HOOFD_130;560458;False;560458;2011-05-02 10:45:19;645;5;0;10;0.03333333333333333;69825.31666666667;15;84
560458;2519.137;3869004;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;01_HOOFD_120;560458;EMPTY;560458;2011-05-02 10:45:21;645;5;0;10;0.0;69825.35;16;84
560458;2519.137;3869004;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;01_HOOFD_110;560458;EMPTY;560458;2011-05-02 10:45:21;645;5;0;10;0.03333333333333333;69825.35;17;84
560458;2519.137;3869004;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;01_HOOFD_180;560458;False;560458;2011-05-02 10:45:24;645;5;0;10;0.05;69825.4;18;84
560458;2519.137;3869004;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;01_HOOFD_200;560458;False;560458;2011-05-02 10:45:26;645;5;0;10;0.03333333333333333;69825.43333333333;19;84
560458;2519.137;3869004;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;08_AWB45_010;560458;28;560458;2011-05-02 10:45:28;645;5;0;10;0.03333333333333333;69825.46666666666;20;84
560458;2519.137;3869004;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;08_AWB45_020_1;560458;EMPTY;560458;2011-05-02 10:45:29;645;5;0;10;0.016666666666666666;69825.48333333334;21;84
560458;2519.137;3869004;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;08_AWB45_030;560458;True;560458;2011-05-02 10:45:35;645;5;0;10;0.1;69825.58333333333;22;84
560458;2519.137;3869004;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;08_AWB45_170;560458;False;560458;2011-05-02 10:45:48;645;5;0;10;0.21666666666666667;69825.8;23;84
560458;2519.137;3869004;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;01_HOOFD_130;560458;False;560458;2011-05-02 10:45:51;645;5;0;10;0.05;69825.85;24;84
560458;2519.137;3869004;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;01_HOOFD_110;560458;EMPTY;560458;2011-05-02 10:45:53;645;5;0;10;0.0;69825.88333333333;25;84
560458;2519.137;3869004;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;01_HOOFD_120;560458;EMPTY;560458;2011-05-02 10:45:53;645;5;0;10;0.03333333333333333;69825.88333333333;26;84
560458;2519.137;3869004;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;01_HOOFD_180;560458;False;560458;2011-05-02 10:45:55;645;5;0;10;0.03333333333333333;69825.91666666667;27;84
560458;2519.137;3869004;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;01_HOOFD_200;560458;True;560458;2011-05-02 10:45:56;645;5;0;10;0.0;69825.93333333333;28;84
560458;2519.137;3869004;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;01_HOOFD_205;560458;EMPTY;560458;2011-05-02 10:45:56;645;5;0;10;0.016666666666666666;69825.93333333333;29;84
560458;2519.137;3869004;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;01_HOOFD_205;560458;False;560458;2011-05-02 10:45:58;645;5;0;10;0.03333333333333333;69825.96666666666;30;84
560458;2519.137;3869004;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;01_HOOFD_100;560458;EMPTY;560458;2011-05-02 10:46:04;646;5;0;10;0.1;69826.06666666667;31;84
560458;2519.137;3869004;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;01_HOOFD_270;560458;False;560458;2011-05-02 10:46:20;646;5;0;10;0.26666666666666666;69826.33333333333;32;84
560458;2519.137;3869004;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;01_HOOFD_250;560458;EMPTY;560458;2011-05-02 10:46:50;646;5;0;10;0.5;69826.83333333333;33;84
560458;2519.137;3869004;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;01_HOOFD_260;560458;EMPTY;560458;2011-05-02 10:46:51;646;5;0;10;0.016666666666666666;69826.85;34;84
560458;2519.137;3869004;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;01_HOOFD_330;560458;False;560458;2011-05-02 10:46:55;646;5;0;10;0.06666666666666667;69826.91666666667;35;84
560458;2519.137;3869004;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;09_AH_I_010;560458;False;560458;2011-05-02 10:46:56;646;5;0;10;0.016666666666666666;69826.93333333333;36;84
560458;2519.137;3869004;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;01_HOOFD_375;560458;EMPTY;560458;2011-05-02 10:46:57;646;5;0;10;0.0;69826.95;37;84
560458;2519.137;3869004;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;01_HOOFD_370;560458;EMPTY;560458;2011-05-02 10:46:57;646;5;0;10;0.016666666666666666;69826.95;38;84
560458;2519.137;3869004;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;01_HOOFD_380;560458;False;560458;2011-05-02 10:46:59;646;5;0;10;0.03333333333333333;69826.98333333334;39;84
560458;2519.137;3869004;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;01_HOOFD_430;560458;False;560458;2011-05-02 10:47:01;647;5;0;10;0.03333333333333333;69827.01666666666;40;84
560458;2519.137;3869004;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;01_HOOFD_470;560458;False;560458;2011-05-02 10:47:03;647;5;0;10;0.03333333333333333;69827.05;41;84
560458;2519.137;3869004;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;01_HOOFD_480;560458;False;560458;2011-05-02 10:47:31;647;5;0;10;0.4666666666666667;69827.51666666666;42;84
560458;2519.137;3869004;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;05_EIND_010;560458;False;560458;2011-05-02 10:48:06;648;5;0;10;0.5833333333333334;69828.1;43;84
560458;1025.3410000000001;3630744;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_375;560458;EMPTY;560532;2011-05-02 10:52:18;652;5;0;10;0.0;140392.3;38;84
560458;1025.3410000000001;3630744;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_370;560458;EMPTY;560532;2011-05-02 10:52:18;652;5;0;10;772.3;140392.3;39;84
560458;1025.3410000000001;3630744;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_380;560458;False;560532;2011-05-02 10:52:20;652;5;0;10;0.03333333333333333;140392.33333333334;40;84
560458;1025.3410000000001;3630744;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_430;560458;False;560532;2011-05-02 10:52:21;652;5;0;10;0.016666666666666666;140392.35;41;84
560458;1025.3410000000001;3630744;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_470;560458;False;560532;2011-05-02 10:52:25;652;5;0;10;0.06666666666666667;140392.41666666666;42;84
560458;1025.3410000000001;3630744;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_480;560458;False;560532;2011-05-02 10:52:27;652;5;0;10;0.0;140392.45;43;84
560458;1025.3410000000001;3630744;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_1;560458;EMPTY;560532;2011-05-02 10:52:27;652;5;0;10;0.03333333333333333;140392.45;44;84
560458;1025.3410000000001;3630744;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_2;560458;EMPTY;560532;2011-05-02 10:52:29;652;5;0;10;0.03333333333333333;140392.48333333334;45;84
560458;1025.3410000000001;3630744;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_500;560458;42;560532;2011-05-02 10:52:37;652;5;0;10;0.13333333333333333;140392.61666666667;46;84
560458;1025.3410000000001;3630744;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_1;560458;EMPTY;560532;2011-05-02 10:52:39;652;5;0;10;0.03333333333333333;140392.65;47;84
560458;1025.3410000000001;3630744;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_520;560458;EMPTY;560532;2011-05-02 10:52:45;652;5;0;10;0.1;140392.75;48;84
560458;1025.3410000000001;3630744;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_BB_540;560458;False;560532;2011-05-02 10:52:50;652;5;0;10;0.08333333333333333;140392.83333333334;49;84
560458;1025.3410000000001;3630744;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_BB_770;560458;EMPTY;560532;2011-05-02 10:52:54;652;5;0;10;0.06666666666666667;140392.9;50;84
560458;1025.3410000000001;3630744;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_790;560458;EMPTY;560532;2011-05-02 10:55:15;655;5;0;10;2.35;140395.25;51;84
560458;843.0;3644168;deviant;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;08_AWB45_070_3;560458;EMPTY;560458;2011-05-02 22:00:00;1320;5;0;22;0.0;132420.0;6;86
560458;843.0;3644168;deviant;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;08_AWB45_090_2;560458;EMPTY;560458;2011-05-02 22:00:00;1320;5;0;22;87780.0;132420.0;7;86
560458;4896.144;3657921;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_600_2;560458;EMPTY;560458;2011-05-02 22:00:00;1320;5;0;22;86901.9;129540.0;21;86
560458;801.8616;3771484;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_2;560458;EMPTY;560532;2011-05-02 22:00:00;1320;5;0;22;0.0;107940.0;26;86
560458;801.8616;3771484;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_3;560458;EMPTY;560532;2011-05-02 22:00:00;1320;5;0;22;30777.15;107940.0;27;86
560458;1122.876;3780024;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_530;560458;EMPTY;560532;2011-05-02 22:00:00;1320;5;0;22;0.0;100740.0;41;86
560458;1122.876;3780024;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_3;560458;EMPTY;560532;2011-05-02 22:00:00;1320;5;0;22;0.0;100740.0;42;86
560458;1122.876;3780024;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_2;560458;EMPTY;560532;2011-05-02 22:00:00;1320;5;0;22;758.05;100740.0;43;86
560458;545.5896;3865051;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_3;560458;EMPTY;560532;2011-05-02 22:00:00;1320;5;0;22;0.0;76260.0;7;86
560458;545.5896;3865051;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_2;560458;EMPTY;560532;2011-05-02 22:00:00;1320;5;0;22;1440.0;76260.0;8;86
560458;250.47215;3944364;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_2;560458;EMPTY;560532;2011-05-02 22:00:00;1320;5;0;22;0.0;0.0;1;86
560458;210.62355;3948284;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_010;560458;EMPTY;560532;2011-05-02 22:00:00;1320;5;0;22;0.0;0.0;1;86
560458;1122.876;3780024;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_2;560458;EMPTY;560458;2011-05-03 07:28:22;448;5;1;7;568.3666666666667;101308.36666666667;44;86
560458;4383.1359999999995;3893493;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_090;560458;True;560458;2011-05-03 07:31:40;451;5;1;7;31509.5;86911.66666666667;15;86
560458;4383.1359999999995;3893493;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_540;560458;False;560458;2011-05-03 07:31:42;451;5;1;7;0.03333333333333333;86911.7;16;86
560458;4383.1359999999995;3893493;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;05_EIND_010;560458;False;560458;2011-05-03 07:31:44;451;5;1;7;0.03333333333333333;86911.73333333334;17;86
560458;4383.1359999999995;3893493;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_050;560458;True;560458;2011-05-03 07:31:46;451;5;1;7;0.03333333333333333;86911.76666666666;18;86
560458;4383.1359999999995;3893493;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_130;560458;False;560458;2011-05-03 07:31:47;451;5;1;7;0.016666666666666666;86911.78333333334;19;86
560458;4383.1359999999995;3893493;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_110;560458;EMPTY;560458;2011-05-03 07:31:48;451;5;1;7;0.016666666666666666;86911.8;20;86
560458;4383.1359999999995;3893493;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_100;560458;EMPTY;560458;2011-05-03 07:31:52;451;5;1;7;0.06666666666666667;86911.86666666667;21;86
560458;801.8616;3771484;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_200;560458;True;560532;2011-05-03 07:32:04;452;5;1;7;0.0;108512.06666666667;28;86
560458;801.8616;3771484;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_205;560458;EMPTY;560532;2011-05-03 07:32:04;452;5;1;7;572.0666666666667;108512.06666666667;29;86
560458;4383.1359999999995;3893493;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_120;560458;EMPTY;560458;2011-05-03 07:32:06;452;5;1;7;0.23333333333333334;86912.1;22;86
560458;801.8616;3771484;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_205;560458;False;560532;2011-05-03 07:32:07;452;5;1;7;0.05;108512.11666666667;30;86
560458;4383.1359999999995;3893493;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_180;560458;False;560458;2011-05-03 07:32:08;452;5;1;7;0.03333333333333333;86912.13333333333;23;86
560458;801.8616;3771484;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_270;560458;False;560532;2011-05-03 07:32:09;452;5;1;7;0.03333333333333333;108512.15;31;86
560458;801.8616;3771484;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_250;560458;EMPTY;560532;2011-05-03 07:32:13;452;5;1;7;0.06666666666666667;108512.21666666666;32;86
560458;801.8616;3771484;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_260;560458;EMPTY;560532;2011-05-03 07:32:15;452;5;1;7;0.03333333333333333;108512.25;33;86
560458;801.8616;3771484;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_330;560458;False;560532;2011-05-03 07:32:19;452;5;1;7;0.06666666666666667;108512.31666666667;34;86
560458;801.8616;3771484;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;09_AH_I_010;560458;False;560532;2011-05-03 07:32:21;452;5;1;7;0.03333333333333333;108512.35;35;86
560458;801.8616;3771484;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_370;560458;EMPTY;560532;2011-05-03 07:32:22;452;5;1;7;0.0;108512.36666666667;36;86
560458;801.8616;3771484;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_375;560458;EMPTY;560532;2011-05-03 07:32:22;452;5;1;7;0.016666666666666666;108512.36666666667;37;86
560458;801.8616;3771484;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_380;560458;False;560532;2011-05-03 07:32:24;452;5;1;7;0.03333333333333333;108512.4;38;86
560458;801.8616;3771484;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_430;560458;False;560532;2011-05-03 07:32:26;452;5;1;7;0.03333333333333333;108512.43333333333;39;86
560458;801.8616;3771484;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_470;560458;False;560532;2011-05-03 07:32:30;452;5;1;7;0.06666666666666667;108512.5;40;86
560458;801.8616;3771484;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_480;560458;False;560532;2011-05-03 07:32:32;452;5;1;7;0.0;108512.53333333334;41;86
560458;801.8616;3771484;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_1;560458;EMPTY;560532;2011-05-03 07:32:32;452;5;1;7;0.03333333333333333;108512.53333333334;42;86
560458;801.8616;3771484;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_2;560458;EMPTY;560532;2011-05-03 07:32:34;452;5;1;7;0.03333333333333333;108512.56666666667;43;86
560458;801.8616;3771484;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_1;560458;EMPTY;560532;2011-05-03 07:32:39;452;5;1;7;0.08333333333333333;108512.65;44;86
560458;801.8616;3771484;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_520;560458;EMPTY;560532;2011-05-03 07:32:44;452;5;1;7;0.08333333333333333;108512.73333333334;45;86
560458;1122.876;3780024;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_1;560458;EMPTY;560532;2011-05-03 07:40:19;460;5;1;7;11.95;101320.31666666667;45;86
560458;1122.876;3780024;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_520;560458;EMPTY;560532;2011-05-03 07:40:34;460;5;1;7;0.25;101320.56666666667;46;86
560458;843.0;3644168;deviant;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_015;560458;EMPTY;560458;2011-05-03 07:41:43;461;5;1;7;581.7166666666667;133001.71666666667;8;86
560458;843.0;3644168;deviant;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_020;560458;True;560458;2011-05-03 07:41:46;461;5;1;7;0.05;133001.76666666666;9;86
560458;843.0;3644168;deviant;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_030_1;560458;EMPTY;560458;2011-05-03 07:41:52;461;5;1;7;0.1;133001.86666666667;10;86
560458;843.0;3644168;deviant;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_040;560458;False;560458;2011-05-03 07:42:05;462;5;1;7;0.21666666666666667;133002.08333333334;11;86
560458;843.0;3644168;deviant;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_060;560458;False;560458;2011-05-03 07:42:07;462;5;1;7;0.03333333333333333;133002.11666666667;12;86
560458;843.0;3644168;deviant;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;04_BPT_005;560458;False;560458;2011-05-03 07:42:09;462;5;1;7;0.03333333333333333;133002.15;13;86
560458;843.0;3644168;deviant;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;04_BPT_010;560458;False;560458;2011-05-03 07:42:10;462;5;1;7;0.016666666666666666;133002.16666666666;14;86
560458;843.0;3644168;deviant;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;04_BPT_020;560458;Uitgebreid;560458;2011-05-03 07:42:12;462;5;1;7;0.03333333333333333;133002.2;15;86
560458;843.0;3644168;deviant;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;04_BPT_030;560458;False;560458;2011-05-03 07:42:14;462;5;1;7;0.03333333333333333;133002.23333333334;16;86
560458;843.0;3644168;deviant;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_065_1;560458;EMPTY;560458;2011-05-03 07:42:16;462;5;1;7;0.03333333333333333;133002.26666666666;17;86
560458;843.0;3644168;deviant;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_090;560458;True;560458;2011-05-03 07:42:27;462;5;1;7;0.18333333333333332;133002.45;18;86
560458;843.0;3644168;deviant;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_540;560458;False;560458;2011-05-03 07:42:29;462;5;1;7;0.03333333333333333;133002.48333333334;19;86
