Responsible_actor;SUMleges;Case ID;label;Aanleg (Uitvoeren werk of werkzaamheid);Bouw;Brandveilig gebruik (melding);Brandveilig gebruik (vergunning);Flora en Fauna;Gebiedsbescherming;Handelen in strijd met regels RO;Inrit/Uitweg;Kap;Milieu (melding);Milieu (neutraal wijziging);Milieu (omgevingsvergunning beperkte milieutoets);Milieu (vergunning);Monument;Reclame;Sloop;Activity;monitoringResource;question;org:resource;time:timestamp;timesincemidnight;month;weekday;hour;timesincelastevent;timesincecasestart;event_nr;open_cases
2013365;3808.2524;3651544;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;06_VD_060;2013365;EMPTY;2013365;2011-06-07 07:53:04;473;6;1;7;0.016666666666666666;69713.06666666667;22;64
2013365;236.04;3602947;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_590;560696;Resterende termijn;560696;2011-06-07 07:53:46;473;6;1;7;1.6833333333333333;92753.76666666666;19;64
2013365;236.04;3602947;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_600_1;560696;EMPTY;560696;2011-06-07 07:53:52;473;6;1;7;0.1;92753.86666666667;20;64
2013365;236.04;3602947;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_100;560696;EMPTY;560696;2011-06-07 07:54:51;474;6;1;7;0.9833333333333333;92754.85;21;64
2013365;236.04;3602947;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_110;560696;EMPTY;560696;2011-06-07 07:59:11;479;6;1;7;4.333333333333333;92759.18333333333;22;64
2013365;236.04;3602947;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_130;560696;False;560696;2011-06-07 07:59:26;479;6;1;7;0.25;92759.43333333333;23;64
2013365;236.04;3602947;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_050;560696;True;560696;2011-06-07 07:59:30;479;6;1;7;0.06666666666666667;92759.5;24;64
2013365;236.04;3602947;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;05_EIND_010;560696;False;560696;2011-06-07 07:59:34;479;6;1;7;0.06666666666666667;92759.56666666667;25;64
2013365;236.04;3602947;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;06_VD_010;560696;True;560696;2011-06-07 07:59:41;479;6;1;7;0.11666666666666667;92759.68333333333;26;64
2013365;236.04;3602947;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;06_VD_020;560696;42;560696;2011-06-07 07:59:48;479;6;1;7;0.0;92759.8;27;64
2013365;236.04;3602947;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;06_VD_030_1;2013365;EMPTY;560696;2011-06-07 07:59:48;479;6;1;7;0.11666666666666667;92759.8;28;64
2013365;236.04;3602947;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;06_VD_030_3;560696;EMPTY;560696;2011-06-07 08:00:21;480;6;1;8;0.55;92760.35;29;64
2013365;236.04;3602947;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;06_VD_060;560696;EMPTY;560696;2011-06-07 08:00:39;480;6;1;8;0.3;92760.65;30;64
2013365;236.04;3602947;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_120;560696;EMPTY;560696;2011-06-07 08:00:44;480;6;1;8;0.08333333333333333;92760.73333333334;31;64
2013365;236.04;3602947;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_180;560696;False;560696;2011-06-07 08:01:12;481;6;1;8;0.4666666666666667;92761.2;32;64
2013365;236.04;3602947;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_200;560696;True;560696;2011-06-07 08:01:18;481;6;1;8;0.0;92761.3;33;64
2013365;236.04;3602947;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_205;2013365;EMPTY;560696;2011-06-07 08:01:18;481;6;1;8;0.1;92761.3;34;64
2013365;236.04;3602947;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_205;560696;False;560696;2011-06-07 08:01:25;481;6;1;8;0.11666666666666667;92761.41666666667;35;64
2013365;236.04;3602947;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_270;560696;False;560696;2011-06-07 08:01:53;481;6;1;8;0.4666666666666667;92761.88333333333;36;64
560454;429.93;3676443;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_1;560454;EMPTY;560454;2011-06-07 09:46:30;586;6;1;9;706.5;46786.5;11;64
560454;429.93;3676443;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_100;560454;EMPTY;560454;2011-06-07 10:00:22;600;6;1;10;13.866666666666667;46800.36666666667;12;64
560454;429.93;3676443;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_110;560454;EMPTY;560454;2011-06-07 10:00:39;600;6;1;10;0.2833333333333333;46800.65;13;64
560454;429.93;3676443;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_130;560454;False;560454;2011-06-07 10:00:41;600;6;1;10;0.03333333333333333;46800.683333333334;14;64
560454;429.93;3676443;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_050;560454;True;560454;2011-06-07 10:00:59;600;6;1;10;0.3;46800.98333333333;15;64
560454;429.93;3676443;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;05_EIND_010;560454;False;560454;2011-06-07 10:01:02;601;6;1;10;0.05;46801.03333333333;16;64
560454;429.93;3676443;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;06_VD_010;560454;False;560454;2011-06-07 10:02:51;602;6;1;10;1.8166666666666667;46802.85;17;64
560454;429.93;3676443;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_540;560454;False;560454;2011-06-07 10:02:53;602;6;1;10;0.03333333333333333;46802.88333333333;18;64
560454;429.93;3676443;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_120;560454;EMPTY;560454;2011-06-07 10:02:56;602;6;1;10;0.05;46802.933333333334;19;64
560454;429.93;3676443;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_180;560454;False;560454;2011-06-07 10:03:12;603;6;1;10;0.26666666666666666;46803.2;20;64
560454;429.93;3676443;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_200;560454;True;560454;2011-06-07 10:03:13;603;6;1;10;0.0;46803.21666666667;21;64
560454;429.93;3676443;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_205;560454;EMPTY;560454;2011-06-07 10:03:13;603;6;1;10;0.016666666666666666;46803.21666666667;22;64
560454;429.93;3676443;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_205;560454;False;560454;2011-06-07 10:03:17;603;6;1;10;0.06666666666666667;46803.28333333333;23;64
560454;429.93;3676443;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_270;560454;False;560454;2011-06-07 10:03:20;603;6;1;10;0.05;46803.333333333336;24;64
560454;429.93;3676443;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_250;560454;EMPTY;560454;2011-06-07 10:03:22;603;6;1;10;0.03333333333333333;46803.36666666667;25;64
560454;429.93;3676443;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_260;560454;EMPTY;560454;2011-06-07 10:03:25;603;6;1;10;0.05;46803.416666666664;26;64
560454;429.93;3676443;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_330;560454;False;560454;2011-06-07 10:03:27;603;6;1;10;0.03333333333333333;46803.45;27;64
560454;429.93;3676443;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;09_AH_I_010;560454;False;560454;2011-06-07 10:03:30;603;6;1;10;0.05;46803.5;28;64
560454;429.93;3676443;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_370;560454;EMPTY;560454;2011-06-07 10:03:32;603;6;1;10;0.0;46803.53333333333;29;64
560454;429.93;3676443;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_375;560454;EMPTY;560454;2011-06-07 10:03:32;603;6;1;10;0.03333333333333333;46803.53333333333;30;64
560454;429.93;3676443;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_380;560454;False;560454;2011-06-07 10:03:33;603;6;1;10;0.016666666666666666;46803.55;31;64
560454;429.93;3676443;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_430;560454;False;560454;2011-06-07 10:03:36;603;6;1;10;0.05;46803.6;32;64
560454;429.93;3676443;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_470;560454;False;560454;2011-06-07 10:03:39;603;6;1;10;0.05;46803.65;33;64
560454;429.93;3676443;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_480;560454;False;560454;2011-06-07 10:03:40;603;6;1;10;0.0;46803.666666666664;34;64
560454;429.93;3676443;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_1;560454;EMPTY;560454;2011-06-07 10:03:40;603;6;1;10;0.016666666666666666;46803.666666666664;35;64
3069866;0.0;3782672;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_015;3069866;EMPTY;560673;2011-06-07 10:03:46;603;6;1;10;723.7666666666667;9363.766666666666;3;64
3069866;0.0;3782672;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_020;560696;True;560673;2011-06-07 10:03:47;603;6;1;10;0.016666666666666666;9363.783333333333;4;64
3069866;0.0;3782672;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_030_1;560696;EMPTY;560673;2011-06-07 10:05:51;605;6;1;10;2.066666666666667;9365.85;5;64
2013365;783.99;3783172;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_015;2013365;EMPTY;560673;2011-06-07 10:33:35;633;6;1;10;753.5833333333334;9393.583333333334;3;64
2013365;783.99;3783172;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_020;560696;True;560673;2011-06-07 10:33:36;633;6;1;10;0.016666666666666666;9393.6;4;64
2013365;783.99;3783172;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_1;560696;EMPTY;560673;2011-06-07 10:36:18;636;6;1;10;2.7;9396.3;5;64
560454;4651.2524;3784056;regular;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_015;560454;EMPTY;560673;2011-06-07 11:01:42;661;6;1;11;781.7;9421.7;3;64
560454;4651.2524;3784056;regular;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_020;560696;True;560673;2011-06-07 11:01:43;661;6;1;11;0.016666666666666666;9421.716666666667;4;64
560454;4651.2524;3784056;regular;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_030_1;560696;EMPTY;560673;2011-06-07 11:06:41;666;6;1;11;4.966666666666667;9426.683333333332;5;64
560454;429.93;3676443;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_2;560454;EMPTY;560454;2011-06-07 11:20:37;680;6;1;11;76.95;46880.61666666667;36;64
7096495;581.67;3677583;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_100;560454;EMPTY;560454;2011-06-07 11:23:44;683;6;1;11;803.7333333333333;46883.73333333333;12;64
7096495;581.67;3677583;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_110;560454;EMPTY;560454;2011-06-07 11:25:19;685;6;1;11;1.5833333333333333;46885.316666666666;13;64
7096495;581.67;3677583;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_130;560454;False;560454;2011-06-07 11:25:21;685;6;1;11;0.03333333333333333;46885.35;14;64
7096495;581.67;3677583;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_050;560454;True;560454;2011-06-07 11:25:23;685;6;1;11;0.03333333333333333;46885.38333333333;15;64
7096495;581.67;3677583;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;05_EIND_010;560454;False;560454;2011-06-07 11:25:25;685;6;1;11;0.03333333333333333;46885.416666666664;16;64
7096495;581.67;3677583;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;06_VD_010;560454;False;560454;2011-06-07 11:25:27;685;6;1;11;0.03333333333333333;46885.45;17;64
7096495;581.67;3677583;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_540;560454;False;560454;2011-06-07 11:25:29;685;6;1;11;0.03333333333333333;46885.48333333333;18;64
7096495;581.67;3677583;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_120;560454;EMPTY;560454;2011-06-07 11:25:32;685;6;1;11;0.05;46885.53333333333;19;64
7096495;581.67;3677583;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_180;560454;False;560454;2011-06-07 11:25:33;685;6;1;11;0.016666666666666666;46885.55;20;64
7096495;581.67;3677583;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_200;560454;True;560454;2011-06-07 11:25:34;685;6;1;11;0.0;46885.566666666666;21;64
7096495;581.67;3677583;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_205;560454;EMPTY;560454;2011-06-07 11:25:34;685;6;1;11;0.016666666666666666;46885.566666666666;22;64
7096495;581.67;3677583;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_205;560454;False;560454;2011-06-07 11:25:35;685;6;1;11;0.016666666666666666;46885.583333333336;23;64
7096495;581.67;3677583;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_270;560454;False;560454;2011-06-07 11:25:36;685;6;1;11;0.016666666666666666;46885.6;24;64
7096495;581.67;3677583;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_250;560454;EMPTY;560454;2011-06-07 11:25:39;685;6;1;11;0.05;46885.65;25;64
7096495;581.67;3677583;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_330;560454;False;560454;2011-06-07 11:25:41;685;6;1;11;0.0;46885.683333333334;26;64
7096495;581.67;3677583;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_260;560454;EMPTY;560454;2011-06-07 11:25:41;685;6;1;11;0.03333333333333333;46885.683333333334;27;64
7096495;581.67;3677583;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;09_AH_I_010;560454;False;560454;2011-06-07 11:25:46;685;6;1;11;0.08333333333333333;46885.76666666667;28;64
7096495;581.67;3677583;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_375;560454;EMPTY;560454;2011-06-07 11:25:48;685;6;1;11;0.0;46885.8;29;64
7096495;581.67;3677583;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_370;560454;EMPTY;560454;2011-06-07 11:25:48;685;6;1;11;0.03333333333333333;46885.8;30;64
7096495;581.67;3677583;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_380;560454;False;560454;2011-06-07 11:25:50;685;6;1;11;0.03333333333333333;46885.833333333336;31;64
7096495;581.67;3677583;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_430;560454;False;560454;2011-06-07 11:25:51;685;6;1;11;0.016666666666666666;46885.85;32;64
7096495;581.67;3677583;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_470;560454;False;560454;2011-06-07 11:25:54;685;6;1;11;0.05;46885.9;33;64
7096495;581.67;3677583;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_480;560454;False;560454;2011-06-07 11:25:55;685;6;1;11;0.0;46885.916666666664;34;64
7096495;581.67;3677583;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_1;560454;EMPTY;560454;2011-06-07 11:25:55;685;6;1;11;0.016666666666666666;46885.916666666664;35;64
560454;5977.2915;3784661;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_015;560454;EMPTY;560673;2011-06-07 11:35:13;695;6;1;11;815.2166666666667;9455.216666666667;3;64
560454;5977.2915;3784661;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_020;560696;True;560673;2011-06-07 11:35:14;695;6;1;11;0.016666666666666666;9455.233333333334;4;64
560454;5977.2915;3784661;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_1;560696;EMPTY;560673;2011-06-07 11:41:34;701;6;1;11;6.333333333333333;9461.566666666668;5;64
7096495;581.67;3677583;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_2;560454;EMPTY;560454;2011-06-07 11:57:55;717;6;1;11;32.0;46917.916666666664;36;64
560694;0.0;3783708;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_015;560694;EMPTY;560741;2011-06-07 12:13:36;733;6;1;12;853.6;29653.6;5;64
560694;0.0;3783708;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_020;560694;True;560741;2011-06-07 12:13:38;733;6;1;12;0.03333333333333333;29653.633333333335;6;64
560694;0.0;3783708;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_030_1;560694;EMPTY;560741;2011-06-07 12:16:26;736;6;1;12;2.8;29656.433333333334;7;64
560454;134.88;3645890;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_1;560454;EMPTY;560741;2011-06-07 13:14:06;794;6;1;13;914.1;72914.1;38;64
560454;134.88;3645890;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_520;560454;EMPTY;560741;2011-06-07 13:14:12;794;6;1;13;0.1;72914.2;39;64
560454;261.33;3741628;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_100;560454;EMPTY;560454;2011-06-07 13:54:16;834;6;1;13;5274.266666666666;21114.266666666666;11;64
560454;261.33;3741628;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_110;560454;EMPTY;560454;2011-06-07 13:54:18;834;6;1;13;0.03333333333333333;21114.3;12;64
560454;261.33;3741628;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_130;560454;False;560454;2011-06-07 13:54:21;834;6;1;13;0.05;21114.35;13;64
560454;261.33;3741628;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_050;560454;True;560454;2011-06-07 13:54:23;834;6;1;13;0.03333333333333333;21114.383333333335;14;64
560454;261.33;3741628;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;05_EIND_010;560454;False;560454;2011-06-07 13:54:25;834;6;1;13;0.03333333333333333;21114.416666666668;15;64
560454;261.33;3741628;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;06_VD_010;560454;False;560454;2011-06-07 13:54:27;834;6;1;13;0.03333333333333333;21114.45;16;64
560454;261.33;3741628;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_540;560454;False;560454;2011-06-07 13:54:29;834;6;1;13;0.03333333333333333;21114.483333333334;17;64
560454;261.33;3741628;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_120;560454;EMPTY;560454;2011-06-07 13:54:59;834;6;1;13;0.5;21114.983333333334;18;64
560454;261.33;3741628;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_180;560454;False;560454;2011-06-07 13:55:01;835;6;1;13;0.03333333333333333;21115.016666666666;19;64
560454;261.33;3741628;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_200;560454;True;560454;2011-06-07 13:55:02;835;6;1;13;0.0;21115.033333333333;20;64
560454;261.33;3741628;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_205;560454;EMPTY;560454;2011-06-07 13:55:02;835;6;1;13;0.016666666666666666;21115.033333333333;21;64
560454;261.33;3741628;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_205;560454;False;560454;2011-06-07 13:55:03;835;6;1;13;0.016666666666666666;21115.05;22;64
560454;261.33;3741628;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_270;560454;False;560454;2011-06-07 13:55:04;835;6;1;13;0.016666666666666666;21115.066666666666;23;64
560454;261.33;3741628;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_250;560454;EMPTY;560454;2011-06-07 13:55:08;835;6;1;13;0.06666666666666667;21115.133333333335;24;64
560454;261.33;3741628;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_260;560454;EMPTY;560454;2011-06-07 13:55:09;835;6;1;13;0.016666666666666666;21115.15;25;64
560454;261.33;3741628;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_330;560454;False;560454;2011-06-07 13:55:11;835;6;1;13;0.03333333333333333;21115.183333333334;26;64
560454;261.33;3741628;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;09_AH_I_010;560454;False;560454;2011-06-07 13:55:18;835;6;1;13;0.11666666666666667;21115.3;27;64
560454;261.33;3741628;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_370;560454;EMPTY;560454;2011-06-07 13:55:24;835;6;1;13;0.0;21115.4;28;64
560454;261.33;3741628;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_375;560454;EMPTY;560454;2011-06-07 13:55:24;835;6;1;13;0.1;21115.4;29;64
560454;261.33;3741628;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_380;560454;False;560454;2011-06-07 13:55:27;835;6;1;13;0.05;21115.45;30;64
560454;261.33;3741628;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_430;560454;False;560454;2011-06-07 13:55:28;835;6;1;13;0.016666666666666666;21115.466666666667;31;64
560454;261.33;3741628;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_470;560454;False;560454;2011-06-07 13:55:34;835;6;1;13;0.1;21115.566666666666;32;64
560454;261.33;3741628;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_480;560454;False;560454;2011-06-07 13:55:37;835;6;1;13;0.0;21115.616666666665;33;64
560454;261.33;3741628;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_1;560454;EMPTY;560454;2011-06-07 13:55:37;835;6;1;13;0.05;21115.616666666665;34;64
560454;261.33;3741628;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_2;560454;EMPTY;560454;2011-06-07 14:10:27;850;6;1;14;14.833333333333334;21130.45;35;64
3442724;0.0;3090877;regular;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_490_3;3442724;EMPTY;560749;2011-06-07 22:00:00;1320;6;1;22;9362.1;753060.0;54;64
2013365;909.597;3668345;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_510_2;2013365;EMPTY;560741;2011-06-07 22:00:00;1320;6;1;22;1440.0;53280.0;35;64
560454;1487.895;3670879;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_065_2;560454;EMPTY;560454;2011-06-07 22:00:00;1320;6;1;22;22042.833333333332;51840.0;9;64
560454;429.93;3676443;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_2;560454;EMPTY;560741;2011-06-07 22:00:00;1320;6;1;22;639.3833333333333;47520.0;37;64
7096495;581.67;3677583;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_2;560454;EMPTY;560741;2011-06-07 22:00:00;1320;6;1;22;602.0833333333334;47520.0;37;64
3069865;0.0;3688147;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_065_2;3069865;EMPTY;560749;2011-06-07 22:00:00;1320;6;1;22;25920.0;38880.0;7;64
3069866;0.0;3745829;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_065_2;3069866;EMPTY;560749;2011-06-07 22:00:00;1320;6;1;22;12308.033333333333;21600.0;7;64
560454;830.355;3797086;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_010;560696;EMPTY;560741;2011-06-07 22:00:00;1320;6;1;22;0.0;0.0;1;64
560454;202.32;3732046;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_1;560454;EMPTY;560454;2011-06-08 06:27:54;387;6;2;6;6267.9;23547.9;10;64
560454;202.32;3732046;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_100;560454;EMPTY;560454;2011-06-08 06:30:14;390;6;2;6;2.3333333333333335;23550.233333333334;11;64
560454;202.32;3732046;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_110;560454;EMPTY;560454;2011-06-08 06:30:24;390;6;2;6;0.16666666666666666;23550.4;12;64
560454;202.32;3732046;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_130;560454;False;560454;2011-06-08 06:30:26;390;6;2;6;0.03333333333333333;23550.433333333334;13;64
560454;202.32;3732046;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_050;560454;True;560454;2011-06-08 06:30:28;390;6;2;6;0.03333333333333333;23550.466666666667;14;64
560454;202.32;3732046;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;05_EIND_010;560454;False;560454;2011-06-08 06:30:30;390;6;2;6;0.03333333333333333;23550.5;15;64
560454;202.32;3732046;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;06_VD_010;560454;False;560454;2011-06-08 06:30:33;390;6;2;6;0.05;23550.55;16;64
560454;202.32;3732046;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_540;560454;False;560454;2011-06-08 06:30:35;390;6;2;6;0.03333333333333333;23550.583333333332;17;64
560454;202.32;3732046;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_120;560454;EMPTY;560454;2011-06-08 06:30:38;390;6;2;6;0.05;23550.633333333335;18;64
560454;202.32;3732046;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_180;560454;False;560454;2011-06-08 06:30:41;390;6;2;6;0.05;23550.683333333334;19;64
