Case ID;Resource;customer;org.resource;product;responsible_section;seriousness;service_level;service_type;support_section;workgroup;Complete Timestamp;remtime;elapsed;Activity;open_cases
469;Value16;Value100;Value16;Value3;Value1;Value2;Value2;Value2;Value1;Value1;2010-05-03 10:20:03;3309;74;Tict;40
469;Value16;Value100;Value16;Value3;Value1;Value2;Value2;Value2;Value1;Value1;2010-05-03 10:29:31;2741;642;Wait;40
469;Value16;Value100;Value16;Value3;Value1;Value2;Value2;Value2;Value1;Value1;2010-05-03 11:15:04;8;3375;Tict;40
469;Value16;Value100;Value16;Value3;Value1;Value2;Value2;Value2;Value1;Value1;2010-05-03 11:15:12;0;3383;Rslt;39
471;Value8;Value175;Value8;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2011-05-24 07:27:52;881624;0;Asss;22
471;Value8;Value175;Value8;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2011-05-24 07:28:14;881602;22;Tict;22
471;Value9;Value175;Value9;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2011-05-27 13:02:35;602341;279283;Wait;29
471;Value2;Value175;Value2;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2011-06-03 12:21:28;8;881616;Tict;22
471;Value2;Value175;Value2;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2011-06-03 12:21:36;0;881624;Rslt;21
472;Value4;Value104;Value4;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2012-07-23 13:02:04;3030607;0;Asss;35
472;Value4;Value104;Value4;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2012-07-23 14:04:26;3026865;3742;Tict;34
472;Value4;Value104;Value4;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2012-08-27 14:52:11;0;3030607;Rslt;9
473;Value8;Value27;Value8;Value1;Value1;Value4;Value2;Value1;Value1;Value1;2011-01-17 09:10:54;3626985;0;Asss;47
473;Value2;Value27;Value2;Value1;Value1;Value4;Value2;Value1;Value1;Value1;2011-01-20 10:01:42;3364737;262248;Tict;39
473;Value2;Value27;Value2;Value1;Value1;Value4;Value2;Value1;Value1;Value1;2011-02-28 08:40:39;0;3626985;Rslt;30
475;Value8;Value18;Value8;Value1;Value1;Value2;Value2;Value1;Value1;Value1;2011-04-13 13:43:16;83597;0;Asss;19
475;Value8;Value18;Value8;Value1;Value1;Value2;Value2;Value1;Value1;Value1;2011-04-13 13:44:19;83534;63;Tict;19
475;Value2;Value18;Value2;Value1;Value1;Value2;Value2;Value1;Value1;Value1;2011-04-14 12:56:33;0;83597;Rslt;22
476;Value8;Value100;Value8;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2011-03-22 14:31:44;1379405;0;Asss;18
476;Value11;Value100;Value11;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2011-04-01 13:42:31;521958;857447;Tict;17
476;Value11;Value100;Value11;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2011-04-01 13:42:38;521951;857454;Wait;17
476;Value11;Value100;Value11;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2011-04-07 14:40:59;50;1379355;Tict;19
476;Value11;Value100;Value11;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2011-04-07 14:41:49;0;1379405;Rslt;18
477;Value1;Value5;Value1;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2012-01-04 07:34:18;2576;0;Asss;28
477;Value1;Value5;Value1;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2012-01-04 07:34:29;2565;11;Tict;28
477;Value1;Value5;Value1;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2012-01-04 08:17:14;0;2576;Rslt;27
479;Value1;Value22;Value1;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2012-05-15 14:30:10;56168;0;Asss;26
479;Value1;Value22;Value1;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2012-05-16 06:06:18;0;56168;Rslt;25
481;Value13;Value97;Value13;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-08-31 13:09:49;148129;0;Asss;17
481;Value13;Value97;Value13;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-09-01 13:52:37;59161;88968;Tict;17
481;Value15;Value97;Value15;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-09-02 06:18:38;0;148129;Rslt;16
482;Value1;Value177;Value1;Value1;Value1;Value2;Value3;Value1;Value1;Value1;2012-07-27 13:35:58;236904;0;Asss;47
482;Value1;Value177;Value1;Value1;Value1;Value2;Value3;Value1;Value1;Value1;2012-07-30 07:24:22;0;236904;Rslt;46
482;Value1;Value177;Value1;Value1;Value1;Value2;Value3;Value1;Value1;Value1;2012-07-30 07:24:22;0;236904;Rslt;46
483;Value4;Value178;Value4;Value2;Value1;Value2;Value2;Value1;Value1;Value1;2012-08-08 06:26:16;108195;0;Asss;41
483;Value4;Value178;Value4;Value2;Value1;Value2;Value2;Value1;Value1;Value1;2012-08-08 07:00:42;106129;2066;Tict;42
483;Value4;Value178;Value4;Value2;Value1;Value2;Value2;Value1;Value1;Value1;2012-08-09 12:29:31;0;108195;Rslt;41
485;Value2;Value174;Value2;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2011-07-01 09:24:56;260302;0;Asss;26
485;Value13;Value174;Value13;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2011-07-01 09:38:06;259512;790;Asss;25
485;Value13;Value174;Value13;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2011-07-04 08:02:11;6067;254235;Tict;25
485;Value13;Value174;Value13;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2011-07-04 09:43:18;0;260302;Rslt;24
486;Value6;Value179;Value6;Value3;Value1;Value2;Value2;Value2;Value1;Value1;2011-09-26 11:50:47;412;0;Asss;37
486;Value6;Value179;Value6;Value3;Value1;Value2;Value2;Value2;Value1;Value1;2011-09-26 11:51:45;354;58;Tict;37
486;Value6;Value179;Value6;Value3;Value1;Value2;Value2;Value2;Value1;Value1;2011-09-26 11:57:39;0;412;Rslt;36
488;Value1;Value22;Value1;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2011-09-20 06:40:54;631870;0;Asss;32
488;Value9;Value22;Value9;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2011-09-26 12:33:44;92300;539570;Tict;36
488;Value9;Value22;Value9;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2011-09-27 14:12:04;0;631870;Rslt;40
489;Value8;Value49;Value8;Value1;Value1;Value4;Value2;Value1;Value1;Value1;2011-03-24 13:41:51;67044;0;Asss;17
489;Value8;Value49;Value8;Value1;Value1;Value4;Value2;Value1;Value1;Value1;2011-03-24 13:42:08;67027;17;Tict;17
489;Value8;Value49;Value8;Value1;Value1;Value4;Value2;Value1;Value1;Value1;2011-03-25 08:19:15;0;67044;Rslt;16
490;Value9;Value179;Value9;Value3;Value1;Value4;Value2;Value2;Value1;Value2;2011-07-11 12:49:19;66404;0;Asss;16
490;Value11;Value179;Value11;Value3;Value1;Value4;Value2;Value2;Value1;Value2;2011-07-12 06:52:08;1435;64969;Tict;13
490;Value11;Value179;Value11;Value3;Value1;Value4;Value2;Value2;Value1;Value2;2011-07-12 07:16:03;0;66404;Rslt;12
491;Value1;Value104;Value1;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2012-04-12 14:45:56;2761649;0;Asss;29
491;Value2;Value104;Value2;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2012-04-16 06:07:02;2447183;314466;Tict;31
491;Value2;Value104;Value2;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2012-04-20 09:41:40;2088705;672944;Wait;36
491;Value2;Value104;Value2;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2012-05-14 13:53:25;0;2761649;Rslt;34
492;Value1;Value9;Value1;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2012-05-30 14:38:32;78604;0;Asss;25
492;Value6;Value9;Value6;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2012-05-31 05:59:24;23352;55252;Tict;25
492;Value16;Value9;Value16;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2012-05-31 12:28:36;0;78604;Rslt;13
493;Value1;Value9;Value1;Value3;Value1;Value2;Value2;Value2;Value1;Value4;2011-12-22 15:48:48;575245;0;Asss;25
493;Value6;Value9;Value6;Value3;Value1;Value2;Value2;Value2;Value1;Value4;2011-12-27 07:30:02;173171;402074;Tict;24
493;Value17;Value9;Value17;Value3;Value1;Value2;Value2;Value2;Value1;Value4;2011-12-29 07:36:13;0;575245;Rslt;28
494;Value13;Value89;Value13;Value1;Value1;Value4;Value2;Value1;Value1;Value1;2011-03-30 07:29:32;17051;0;Asss;14
494;Value13;Value89;Value13;Value1;Value1;Value4;Value2;Value1;Value1;Value1;2011-03-30 07:30:43;16980;71;Tict;14
494;Value2;Value89;Value2;Value1;Value1;Value4;Value2;Value1;Value1;Value1;2011-03-30 12:13:43;0;17051;Rslt;12
495;Value1;Value16;Value1;Value2;Value1;Value2;Value2;Value1;Value1;Value1;2012-07-19 14:51:08;80133;0;Asss;32
495;Value1;Value16;Value1;Value2;Value1;Value2;Value2;Value1;Value1;Value1;2012-07-19 14:51:21;80120;13;Tict;32
495;Value1;Value16;Value1;Value2;Value1;Value2;Value2;Value1;Value1;Value1;2012-07-20 13:06:41;0;80133;Rslt;37
497;Value13;Value22;Value13;Value13;Value1;Value2;Value2;Value1;Value1;Value1;2012-07-25 14:40:43;1289862;0;Asss;46
497;Value13;Value22;Value13;Value13;Value1;Value2;Value2;Value1;Value1;Value1;2012-07-27 09:55:05;1134200;155662;Tict;44
497;Value13;Value22;Value13;Value13;Value1;Value2;Value2;Value1;Value1;Value1;2012-08-09 12:58:25;0;1289862;Rslt;40
499;Value8;Value180;Value8;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2011-01-28 08:01:13;259047;0;Asss;29
499;Value2;Value180;Value2;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2011-01-28 12:49:49;241731;17316;Tict;30
499;Value2;Value180;Value2;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2011-01-31 07:58:40;0;259047;Rslt;28
500;Value8;Value180;Value8;Value4;Value1;Value2;Value2;Value1;Value1;Value1;2011-03-03 08:50:46;1662636;0;Asss;22
500;Value2;Value180;Value2;Value4;Value1;Value2;Value2;Value1;Value1;Value1;2011-03-22 08:19:41;22901;1639735;Tict;18
500;Value2;Value180;Value2;Value4;Value1;Value2;Value2;Value1;Value1;Value1;2011-03-22 14:41:22;0;1662636;Rslt;17
501;Value13;Value92;Value13;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2012-06-04 12:18:30;179874;0;Asss;15
501;Value4;Value92;Value4;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2012-06-04 12:30:53;179131;743;Asss;15
501;Value6;Value92;Value6;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2012-06-05 05:58:08;116296;63578;Tict;15
501;Value6;Value92;Value6;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2012-06-06 14:16:24;0;179874;Rslt;26
505;Value9;Value182;Value9;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2012-01-20 13:25:53;1040192;0;Asss;39
505;Value9;Value182;Value9;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2012-01-20 13:26:12;1040173;19;Tict;39
505;Value9;Value182;Value9;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2012-02-01 14:22:25;0;1040192;Rslt;24
508;Value9;Value16;Value9;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2012-02-23 12:43:24;1543888;0;Asss;33
508;Value9;Value16;Value9;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2012-02-23 12:43:39;1543873;15;Tict;33
508;Value9;Value16;Value9;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2012-02-24 08:44:16;1471836;72052;Wait;33
508;Value9;Value16;Value9;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2012-03-12 09:34:52;0;1543888;Rslt;20
510;Value1;Value120;Value1;Value2;Value1;Value2;Value2;Value1;Value1;Value1;2012-07-16 13:00:44;3608864;0;Asss;20
510;Value1;Value120;Value1;Value2;Value1;Value2;Value2;Value1;Value1;Value1;2012-07-16 13:00:55;3608853;11;Tict;20
510;Value1;Value120;Value1;Value2;Value1;Value2;Value2;Value1;Value1;Value1;2012-07-23 11:56:58;3007890;600974;Wait;35
510;Value1;Value120;Value1;Value2;Value1;Value2;Value2;Value1;Value1;Value1;2012-08-27 07:28:28;0;3608864;Rslt;18
511;Value1;Value60;Value1;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2012-04-20 12:48:18;1110171;0;Asss;36
511;Value13;Value60;Value13;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2012-04-27 09:48:24;516165;594006;Tict;33
511;Value13;Value60;Value13;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2012-05-03 09:11:09;0;1110171;Rslt;40
512;Value1;Value27;Value1;Value8;Value1;Value1;Value2;Value1;Value1;Value1;2011-10-06 09:16:56;968658;0;Asss;34
512;Value13;Value27;Value13;Value8;Value1;Value1;Value2;Value1;Value1;Value1;2011-10-11 12:11:42;526172;442486;Tict;23
512;Value9;Value27;Value9;Value8;Value1;Value1;Value2;Value1;Value1;Value1;2011-10-13 13:29:37;348697;619961;Wait;32
512;Value9;Value27;Value9;Value8;Value1;Value1;Value2;Value1;Value1;Value1;2011-10-17 14:21:14;0;968658;Rslt;26
513;Value8;Value184;Value8;Value4;Value1;Value2;Value3;Value1;Value1;Value1;2011-03-30 09:44:58;424247;0;Asss;13
513;Value8;Value184;Value8;Value4;Value1;Value2;Value3;Value1;Value1;Value1;2011-03-30 09:45:26;424219;28;Tict;13
513;Value8;Value184;Value8;Value4;Value1;Value2;Value3;Value1;Value1;Value1;2011-04-04 07:35:45;0;424247;Rslt;17
514;Value1;Value185;Value1;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2011-12-27 10:54:23;248992;0;Asss;28
514;Value1;Value185;Value1;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2011-12-27 14:39:22;235493;13499;Tict;28
514;Value13;Value185;Value13;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2011-12-30 08:04:14;1;248991;Rslt;26
514;Value13;Value185;Value13;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2011-12-30 08:04:15;0;248992;Rslt;25
515;Value1;Value186;Value1;Value2;Value1;Value2;Value3;Value1;Value1;Value1;2011-10-20 07:41:43;25465;0;Asss;23
515;Value1;Value186;Value1;Value2;Value1;Value2;Value3;Value1;Value1;Value1;2011-10-20 07:42:26;25422;43;Tict;23
515;Value1;Value186;Value1;Value2;Value1;Value2;Value3;Value1;Value1;Value1;2011-10-20 14:46:08;0;25465;Rslt;22
516;Value13;Value187;Value13;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2011-09-01 13:32:33;1195863;0;Asss;17
516;Value10;Value187;Value10;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2011-09-05 09:32:40;864656;331207;Tict;17
516;Value10;Value187;Value10;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2011-09-05 11:35:10;857306;338557;Wait;17
516;Value2;Value187;Value2;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2011-09-15 09:43:36;0;1195863;Rslt;28
519;Value1;Value51;Value1;Value8;Value1;Value1;Value2;Value1;Value1;Value1;2012-06-08 07:31:56;510;0;Asss;30
519;Value1;Value51;Value1;Value8;Value1;Value1;Value2;Value1;Value1;Value1;2012-06-08 07:32:05;501;9;Tict;30
519;Value1;Value51;Value1;Value8;Value1;Value1;Value2;Value1;Value1;Value1;2012-06-08 07:40:26;0;510;Rslt;29
521;Value1;Value188;Value1;Value1;Value1;Value2;Value3;Value1;Value1;Value1;2012-01-09 09:49:13;101435;0;Asss;33
521;Value4;Value188;Value4;Value1;Value1;Value2;Value3;Value1;Value1;Value1;2012-01-10 07:42:03;22665;78770;Tict;33
521;Value2;Value188;Value2;Value1;Value1;Value2;Value3;Value1;Value1;Value1;2012-01-10 13:59:48;0;101435;Rslt;34
522;Value4;Value189;Value4;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2011-12-02 08:52:07;862942;0;Asss;41
522;Value9;Value189;Value9;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2011-12-05 07:15:04;609565;253377;Tict;36
522;Value9;Value189;Value9;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2011-12-05 07:32:43;608506;254436;Wait;36
522;Value9;Value189;Value9;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2011-12-12 08:34:29;0;862942;Rslt;36
524;Value1;Value13;Value1;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2011-12-20 13:30:10;1190867;0;Asss;30
524;Value13;Value13;Value13;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2011-12-22 13:41:31;1017386;173481;Tict;26
524;Value13;Value13;Value13;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2012-01-03 08:17:57;0;1190867;Rslt;21
526;Value1;Value49;Value1;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2012-03-05 07:10:32;1305810;0;Asss;22
526;Value13;Value49;Value13;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2012-03-06 15:54:43;1187959;117851;Tict;25
526;Value13;Value49;Value13;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2012-03-08 13:18:54;1024508;281302;Wait;27
526;Value13;Value49;Value13;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2012-03-20 09:54:02;0;1305810;Rslt;23
528;Value1;Value175;Value1;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2012-06-20 06:49:20;521665;0;Asss;31
528;Value1;Value175;Value1;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2012-06-20 06:49:37;521648;17;Tict;31
528;Value1;Value175;Value1;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2012-06-26 07:43:45;0;521665;Rslt;31
531;Value1;Value22;Value1;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-12-05 15:00:57;600499;0;Asss;39
531;Value1;Value22;Value1;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-12-06 07:17:04;541932;58567;Tict;37
531;Value1;Value22;Value1;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-12-12 13:49:16;0;600499;Rslt;31
533;Value1;Value127;Value1;Value6;Value1;Value2;Value3;Value1;Value1;Value1;2012-07-31 13:33:16;609575;0;Asss;45
533;Value13;Value127;Value13;Value6;Value1;Value2;Value3;Value1;Value1;Value1;2012-07-31 14:24:46;606485;3090;Tict;49
533;Value13;Value127;Value13;Value6;Value1;Value2;Value3;Value1;Value1;Value1;2012-08-07 14:52:51;0;609575;Rslt;41
534;Value8;Value190;Value8;Value3;Value1;Value2;Value3;Value2;Value1;Value2;2011-04-19 06:31:48;550;0;Asss;19
534;Value8;Value190;Value8;Value3;Value1;Value2;Value3;Value2;Value1;Value2;2011-04-19 06:39:52;66;484;Tict;19
534;Value8;Value190;Value8;Value3;Value1;Value2;Value3;Value2;Value1;Value2;2011-04-19 06:40:58;0;550;Rslt;18
535;Value1;Value158;Value1;Value5;Value1;Value1;Value3;Value1;Value1;Value1;2011-12-07 10:06:05;530156;0;Asss;40
535;Value4;Value158;Value4;Value5;Value1;Value1;Value3;Value1;Value1;Value1;2011-12-09 09:32:22;359379;170777;Tict;37
535;Value1;Value158;Value1;Value5;Value1;Value1;Value3;Value1;Value1;Value1;2011-12-13 13:22:01;0;530156;Rslt;34
536;Value13;Value96;Value13;Value2;Value1;Value1;Value2;Value2;Value1;Value2;2011-04-14 12:47:16;95015;0;Asss;23
536;Value6;Value96;Value6;Value2;Value1;Value1;Value2;Value2;Value1;Value2;2011-04-14 15:11:57;86334;8681;Tict;23
536;Value6;Value96;Value6;Value2;Value1;Value1;Value2;Value2;Value1;Value2;2011-04-15 15:10:51;0;95015;Rslt;17
537;Value1;Value26;Value1;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2012-06-01 09:32:53;2159770;0;Asss;16
537;Value1;Value26;Value1;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2012-06-01 09:33:15;2159748;22;Tict;16
537;Value1;Value26;Value1;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2012-06-01 11:43:57;2151906;7864;Wait;12
537;Value1;Value26;Value1;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2012-06-26 09:29:03;0;2159770;Rslt;30
538;Value2;Value53;Value2;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2012-02-08 14:27:05;629;0;Asss;25
538;Value1;Value53;Value1;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2012-02-08 14:35:36;118;511;Tict;25
538;Value1;Value53;Value1;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2012-02-08 14:37:34;0;629;Rslt;24
539;Value8;Value150;Value8;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2011-05-18 11:24:34;80803;0;Asss;26
539;Value8;Value150;Value8;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2011-05-18 11:24:56;80781;22;Tict;26
539;Value13;Value150;Value13;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2011-05-19 09:51:17;0;80803;Rslt;24
540;Value7;Value92;Value7;Value3;Value1;Value1;Value2;Value2;Value1;Value2;2010-09-03 08:30:10;431655;0;Asss;26
540;Value16;Value92;Value16;Value3;Value1;Value1;Value2;Value2;Value1;Value2;2010-09-08 08:23:34;51;431604;Tict;19
540;Value16;Value92;Value16;Value3;Value1;Value1;Value2;Value2;Value1;Value2;2010-09-08 08:24:25;0;431655;Rslt;18
541;Value1;Value113;Value1;Value11;Value1;Value1;Value2;Value1;Value1;Value1;2012-05-15 06:08:40;4832;0;Asss;32
541;Value2;Value113;Value2;Value11;Value1;Value1;Value2;Value1;Value1;Value1;2012-05-15 07:01:25;1667;3165;Tict;31
541;Value2;Value113;Value2;Value11;Value1;Value1;Value2;Value1;Value1;Value1;2012-05-15 07:29:12;0;4832;Rslt;31
542;Value1;Value3;Value1;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2011-09-26 14:22:22;68029;0;Asss;39
542;Value2;Value3;Value2;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2011-09-26 14:55:24;66047;1982;Tict;39
542;Value2;Value3;Value2;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2011-09-27 09:16:11;0;68029;Rslt;37
543;Value1;Value92;Value1;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2011-12-01 14:29:00;319284;0;Asss;40
543;Value6;Value92;Value6;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2011-12-01 14:50:17;318007;1277;Tict;40
543;Value6;Value92;Value6;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2011-12-05 07:10:24;0;319284;Rslt;36
544;Value1;Value191;Value1;Value4;Value1;Value1;Value2;Value1;Value1;Value1;2012-01-11 09:42:25;13160;0;Asss;40
544;Value1;Value191;Value1;Value4;Value1;Value1;Value2;Value1;Value1;Value1;2012-01-11 13:15:21;384;12776;Tict;40
544;Value1;Value191;Value1;Value4;Value1;Value1;Value2;Value1;Value1;Value1;2012-01-11 13:21:45;0;13160;Rslt;39
545;Value1;Value28;Value1;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2012-02-29 12:58:38;6711;0;Asss;25
545;Value4;Value28;Value4;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2012-02-29 14:33:17;1032;5679;Tict;25
545;Value4;Value28;Value4;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2012-02-29 14:50:29;0;6711;Rslt;24
546;Value4;Value169;Value4;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-12-02 08:59:10;5066;0;Asss;43
546;Value2;Value169;Value2;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-12-02 09:52:24;1872;3194;Tict;43
546;Value2;Value169;Value2;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-12-02 10:23:36;0;5066;Rslt;43
548;Value8;Value22;Value8;Value1;Value1;Value1;Value2;Value1;Value1;Value2;2011-05-16 07:10:57;695902;0;Asss;25
548;Value2;Value22;Value2;Value1;Value1;Value1;Value2;Value1;Value1;Value2;2011-05-20 09:35:25;341634;354268;Tict;25
548;Value12;Value22;Value12;Value1;Value1;Value1;Value2;Value1;Value1;Value2;2011-05-20 09:47:49;340890;355012;Wait;24
548;Value12;Value22;Value12;Value1;Value1;Value1;Value2;Value1;Value1;Value2;2011-05-24 08:29:19;0;695902;Rslt;21
549;Value4;Value192;Value4;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2012-02-15 08:15:32;1217022;0;Asss;24
549;Value4;Value192;Value4;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2012-02-15 10:48:09;1207865;9157;Tict;24
549;Value2;Value192;Value2;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2012-02-29 10:19:14;0;1217022;Rslt;24
550;Value9;Value17;Value9;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2011-08-26 06:17:43;507;0;Asss;13
550;Value9;Value17;Value9;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2011-08-26 06:26:10;0;507;Rslt;12
